PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,RoomService_flag,FoodCourt_flag,ShoppingMall_flag,Spa_flag,VRDeck_flag,AgeGroup,Cabin_deck,Cabin_number,Cabin_side,RoomService_log,FoodCourt_log,ShoppingMall_log,Spa_log,VRDeck_log,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True
8986_02,F/1740/S,-0.4752554871427143,0.0,17.0,0.0,132.5,0.0,Lyne Kirklander,False,False,True,False,True,False,1,5,1740,1,-0.6689654335610383,0.6499540899143871,-0.6631569583773093,1.6337032672736165,-0.6779795059457159,0.0,0.0,0.0,1.0,0.0,0.0
8987_01,D/282/P,-0.2623993380530178,0.0,0.0,0.0,0.0,0.0,Tauva Reshory,True,False,False,False,False,False,1,3,282,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,0.0,0.0
8988_01,G/1448/S,-0.1204952386598868,0.0,0.0,0.0,0.0,0.0,Maen Fowlesterez,True,False,False,False,False,False,1,6,1448,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
8988_02,G/1448/S,-0.8300157356255418,0.0,0.0,0.0,0.0,0.0,Idacey Fowlesterez,True,False,False,False,False,False,0,6,1448,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,0.0,0.0
8988_03,G/1448/S,-2.036200580467155,0.0,0.0,0.0,0.0,0.0,Catha Fowlesterez,True,False,False,False,False,False,4,6,1448,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,0.0,0.0
8988_04,G/1448/S,-1.6814403319843274,0.0,0.0,0.0,0.0,0.0,Joanry Malliamsey,False,False,False,False,False,False,0,6,1448,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
8988_05,F/1741/S,0.0923609104298095,0.0,152.5,0.0,80.0,0.0,Melara Fowlesterez,False,False,True,False,True,False,1,5,1741,1,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,1.395368908980832,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
8988_06,G/1448/S,-0.8300157356255418,0.0,0.0,0.0,0.0,0.0,Caseye Fowlesterez,True,False,False,False,False,False,0,6,1448,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
8988_07,F/1741/S,1.7242580534508156,0.0,152.5,0.0,67.0,0.0,Heila Malliamsey,False,False,True,False,True,False,3,5,1741,1,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,1.3119217674961918,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
8988_08,G/1448/S,-1.3976321331980657,0.0,0.0,0.0,0.0,0.0,Neila Fowlesterez,False,False,False,False,False,False,0,6,1448,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
8989_01,B/291/P,-0.8300157356255418,0.0,152.5,55.0,132.5,3.0,Alraium Disivering,True,False,True,True,True,True,0,1,291,0,-0.6689654335610383,1.6398144712583225,1.674783051214332,1.6337032672736165,0.0238376631885909,1.0,0.0,0.0,0.0,1.0,0.0
8989_02,B/291/P,-0.9009677853221072,0.0,0.0,0.0,0.0,0.0,Dyonon Invebodene,True,False,False,False,False,False,0,1,291,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,0.0,0.0
8989_03,B/291/P,0.021408860733244,0.0,0.0,0.0,0.0,0.0,Graston Invebodene,True,False,False,False,False,False,1,1,291,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
8989_04,B/291/P,0.021408860733244,80.0,152.5,0.0,132.5,100.0,Minon Invebodene,False,True,True,False,True,True,1,1,291,0,1.5369425612745595,1.6398144712583225,-0.6631569583773093,1.6337032672736165,1.6584440612154845,1.0,0.0,0.0,0.0,0.0,0.0
8992_01,D/283/P,1.2275937055748574,102.5,4.0,55.0,0.0,0.0,Tos Brin,False,True,True,True,False,False,2,3,283,0,1.6599881514855173,0.0583763257637424,1.674783051214332,-0.7007850980470789,-0.6779795059457159,0.0,1.0,0.0,0.0,1.0,0.0
8993_01,F/1844/P,-0.1204952386598868,32.0,8.0,5.0,132.5,18.0,Juliey Hahnstonsen,False,True,True,True,True,True,1,5,1844,0,1.086197434950283,0.329835716310901,0.3775039509078398,1.6337032672736165,0.8126547251406402,0.0,0.0,0.0,1.0,0.0,0.0
8996_01,D/285/P,0.7309293576988989,102.5,41.0,0.0,132.5,19.0,Dabireo Nalanet,False,True,True,False,True,True,2,3,285,0,1.6599881514855173,1.0412643637378385,-0.6631569583773093,1.6337032672736165,0.8386221644322223,1.0,0.0,0.0,0.0,1.0,0.0
8997_01,F/1742/S,-0.9719198350186726,0.0,0.0,0.0,0.0,0.0,Dont Guerson,True,False,False,False,False,False,0,5,1742,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,0.0,0.0
8997_02,F/1742/S,0.0923609104298095,102.5,0.0,50.0,132.5,2.0,Kaye Guerson,False,True,False,True,True,True,1,5,1742,1,1.6599881514855173,-0.684915519595842,1.6204627508375569,1.6337032672736165,-0.1218025582256391,0.0,0.0,0.0,0.0,1.0,0.0
8998_01,G/1449/S,0.8728334570920299,0.0,0.0,0.0,0.0,0.0,Gerry Englence,False,False,False,False,False,False,2,6,1449,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
8998_02,E/591/S,1.2985457552714228,0.0,1.0,0.0,132.5,5.0,Jonaye Englence,False,False,True,False,True,True,2,4,591,1,-0.6689654335610383,-0.3647971459923554,-0.6631569583773093,1.6337032672736165,0.2291060263415142,0.0,0.0,0.0,0.0,1.0,0.0
8999_01,D/274/S,0.2342650098229405,102.5,0.0,55.0,2.0,0.0,Roswal Raste,False,True,False,True,True,False,1,3,274,1,1.6599881514855173,-0.684915519595842,1.674783051214332,-0.1767465962901013,-0.6779795059457159,0.0,1.0,0.0,0.0,0.0,0.0
9001_01,F/1743/S,-0.9719198350186726,0.0,20.0,55.0,39.0,1.0,Kaye Chardsonnon,False,False,True,True,True,True,0,5,1743,1,-0.6689654335610383,0.7211459901343522,1.674783051214332,1.058811879190045,-0.3270709213785625,0.0,0.0,0.0,0.0,0.0,0.0
9003_01,F/1744/S,-0.4043034374461488,2.0,152.5,0.0,0.0,100.0,Rence Llobsoney,True,True,True,False,False,True,1,5,1744,1,-0.1174884348521389,1.6398144712583225,-0.6631569583773093,-0.7007850980470789,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
9004_01,B/292/P,-0.6171595865358452,0.0,0.0,0.0,0.0,0.0,Kabiton Plegred,True,False,False,False,False,False,1,1,292,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,0.0,0.0
9006_01,B/343/S,0.305217059519506,0.0,0.0,0.0,0.0,0.0,Shaiam Tinganking,True,False,False,False,False,False,1,1,343,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
9007_01,G/1458/P,-0.7590636859289762,0.0,0.0,0.0,0.0,0.0,Guyne Bookerson,False,False,False,False,False,False,0,6,1458,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
9008_01,F/1745/S,0.163312960126375,0.0,152.5,55.0,102.0,43.0,Robina Herreras,False,False,True,True,True,True,1,5,1745,1,-0.6689654335610383,1.6398144712583225,1.674783051214332,1.5099824858345752,1.2377819158914614,0.0,0.0,0.0,0.0,1.0,0.0
9008_02,F/1745/S,-0.2623993380530178,0.0,0.0,0.0,0.0,0.0,Regory Herreras,False,False,False,False,False,False,1,5,1745,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
9009_01,G/1459/P,-0.6881116362324108,0.0,0.0,0.0,0.0,0.0,Dellia Shephendry,True,False,False,False,False,False,1,6,1459,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,1.0,0.0,0.0
9010_01,F/1846/P,0.2342650098229405,0.0,0.0,0.0,0.0,0.0,Grog Pelte,True,False,False,False,False,False,1,5,1846,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,1.0,0.0,0.0,0.0
9011_01,F/1746/S,1.1566416558782917,2.0,152.5,55.0,64.0,0.0,Billex Anthompson,False,True,True,True,True,False,2,5,1746,1,-0.1174884348521389,1.6398144712583225,1.674783051214332,1.2903993017938775,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
9012_01,G/1460/P,1.0147375564851608,102.5,0.0,55.0,0.0,62.0,Alraium Disivering,False,True,False,True,False,True,2,6,1460,0,1.6599881514855173,-0.684915519595842,1.674783051214332,-0.7007850980470789,1.4194993315713027,0.0,0.0,0.0,0.0,1.0,0.0
9013_01,G/1461/P,-0.5462075368392798,102.5,108.0,8.0,3.0,100.0,Daisya Prestonard,False,True,True,True,True,True,1,6,1461,0,1.6599881514855173,1.4817046387003594,0.6129996719205681,-0.0395221324961076,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
9013_02,G/1461/P,1.3694978049679882,38.0,0.0,23.0,132.5,1.0,Idarry Prestonard,False,True,False,True,True,True,2,6,1461,0,1.1700545756198033,-0.684915519595842,1.182669139180261,1.6337032672736165,-0.3270709213785625,0.0,0.0,0.0,0.0,1.0,0.0
9013_03,G/1461/P,-2.036200580467155,0.0,0.0,0.0,0.0,0.0,Brancy Prestonard,True,False,False,False,False,False,4,6,1461,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,0.0,0.0,0.0,0.0
9014_01,B/293/P,0.021408860733244,0.0,0.0,0.0,0.0,0.0,Nunkib Dishearly,True,False,False,False,False,False,1,1,293,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
9015_01,B/344/S,0.8728334570920299,3.0,152.5,0.0,0.0,100.0,Nunkino Perable,False,True,True,False,False,True,2,1,344,1,0.0269210602304274,1.6398144712583225,-0.6631569583773093,-0.7007850980470789,1.6584440612154845,1.0,0.0,0.0,0.0,0.0,0.0
9018_01,G/1462/P,-0.4043034374461488,0.0,152.5,0.0,132.5,0.0,Lilasa Beachez,False,False,True,False,True,False,1,6,1462,0,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,1.6337032672736165,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
9019_01,E/592/S,1.3694978049679882,102.5,0.0,55.0,132.5,0.0,Valex Alldson,False,True,False,True,True,False,2,4,592,1,1.6599881514855173,-0.684915519595842,1.674783051214332,1.6337032672736165,-0.6779795059457159,0.0,0.0,0.0,0.0,0.0,0.0
9020_01,F/1747/S,-0.7590636859289762,0.0,0.0,0.0,132.5,100.0,Billia Pottonalden,True,False,False,False,True,True,0,5,1747,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,1.6337032672736165,1.6584440612154845,0.0,0.0,0.0,1.0,0.0,0.0
9021_01,E/577/P,0.0923609104298095,102.5,0.0,0.0,0.0,27.0,Wales Chake,True,True,False,False,False,True,1,4,577,0,1.6599881514855173,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,1.008962605265456,0.0,1.0,0.0,0.0,1.0,0.0
9021_02,D/286/P,-0.1914472883564523,102.5,0.0,55.0,0.0,100.0,Spros Chake,False,True,False,True,False,True,1,3,286,0,1.6599881514855173,-0.684915519595842,1.674783051214332,-0.7007850980470789,1.6584440612154845,0.0,1.0,0.0,0.0,1.0,1.0
9023_01,E/593/S,-0.7590636859289762,0.0,1.0,0.0,132.5,21.0,Alraium Disivering,True,False,True,False,True,True,0,4,593,1,-0.6689654335610383,-0.3647971459923554,-0.6631569583773093,1.6337032672736165,0.8868733313243081,0.0,0.0,0.0,0.0,1.0,0.0
9024_01,F/1749/S,-0.1204952386598868,63.0,0.0,55.0,0.0,0.0,Flys Jamai,True,True,False,True,False,False,1,5,1749,1,1.4186940478133592,-0.684915519595842,1.674783051214332,-0.7007850980470789,-0.6779795059457159,0.0,1.0,0.0,0.0,0.0,0.0
9026_01,G/1463/P,2.079018301933643,0.0,0.0,0.0,0.0,0.0,Mathy Boyers,True,False,False,False,False,False,3,6,1463,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
9028_01,G/1464/P,-0.4752554871427143,1.0,152.5,13.0,132.5,1.0,Karah Starkers,False,True,True,True,True,True,1,6,1464,0,-0.3210221866653054,1.6398144712583225,0.8696178629419109,1.6337032672736165,-0.3270709213785625,0.0,0.0,0.0,0.0,1.0,0.0
9029_01,D/287/P,-0.8300157356255418,102.5,0.0,55.0,132.5,0.0,Ockies Berle,False,True,False,True,True,False,0,3,287,0,1.6599881514855173,-0.684915519595842,1.674783051214332,1.6337032672736165,-0.6779795059457159,0.0,1.0,0.0,0.0,1.0,0.0
9030_01,F/1847/P,-0.0495431889633214,102.5,43.0,0.0,0.0,7.0,Hery Ericksonga,False,True,True,False,False,True,1,5,1847,0,1.6599881514855173,1.0627488509617793,-0.6631569583773093,-0.7007850980470789,0.3747462477557445,0.0,0.0,0.0,0.0,1.0,0.0
9030_02,G/1465/P,-0.1204952386598868,0.0,0.0,0.0,132.5,100.0,Stace Ericksonga,False,False,False,False,True,True,1,6,1465,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,1.6337032672736165,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
9031_01,G/1455/S,1.5823539540576848,0.0,0.0,55.0,0.0,32.0,Noria Bairdyork,False,False,False,True,False,True,3,6,1455,1,-0.6689654335610383,-0.684915519595842,1.674783051214332,-0.7007850980470789,1.092141694477231,0.0,0.0,0.0,0.0,1.0,0.0
9032_01,E/578/P,0.5890252583057679,0.0,0.0,0.0,0.0,0.0,Pefox Late,False,False,False,False,False,False,2,4,578,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,1.0,1.0,0.0,1.0,0.0
9034_01,D/288/P,-1.042871884715238,0.0,0.0,0.0,0.0,0.0,Marfar Crakete,True,False,False,False,False,False,0,3,288,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
9034_02,D/288/P,1.0147375564851608,0.0,0.0,0.0,0.0,0.0,Errairk Crakete,True,False,False,False,False,False,2,3,288,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
9034_03,D/288/P,-0.1204952386598868,0.0,152.5,0.0,132.5,100.0,Phecca Headmish,False,False,True,False,True,True,1,3,288,0,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,1.6337032672736165,1.6584440612154845,1.0,0.0,0.0,0.0,0.0,0.0
9034_04,D/288/P,2.220922401326774,0.0,0.0,55.0,132.5,1.0,Alraium Disivering,True,False,False,True,True,True,3,3,288,0,-0.6689654335610383,-0.684915519595842,1.674783051214332,1.6337032672736165,-0.3270709213785625,1.0,0.0,0.0,0.0,1.0,0.0
9034_05,D/288/P,0.305217059519506,0.0,152.5,0.0,132.5,14.0,Mothab Crakete,False,False,True,False,True,True,1,3,288,0,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,1.6337032672736165,0.6929819430179923,1.0,0.0,0.0,0.0,1.0,0.0
9035_01,G/1466/P,0.7309293576988989,102.5,4.0,1.0,0.0,100.0,Evenna Coleyanglas,False,True,True,True,False,True,2,6,1466,0,1.6599881514855173,0.0583763257637424,-0.2605743642410987,-0.7007850980470789,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
9036_01,G/1467/P,-0.5462075368392798,0.0,0.0,0.0,0.0,0.0,Ninald Barris,True,False,False,False,False,False,1,6,1467,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,1.0,0.0,0.0
9037_01,F/1751/S,-0.5462075368392798,102.5,3.0,49.0,0.0,0.0,Galowl Stike,False,True,True,True,False,False,1,5,1751,1,1.6599881514855173,-0.0446787723888689,1.6089613074339086,-0.7007850980470789,-0.6779795059457159,0.0,1.0,0.0,0.0,0.0,0.0
9038_01,A/106/S,-0.0495431889633214,0.0,0.0,0.0,0.0,0.0,Betenar Listive,True,False,False,False,False,False,1,0,106,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,0.0,0.0
9041_01,G/1470/P,0.0923609104298095,0.0,0.0,0.0,0.0,0.0,Milda Lambucketty,True,False,False,False,False,False,1,6,1470,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,1.0,0.0,0.0
9042_01,B/294/P,0.9437855067885954,0.0,152.5,0.0,132.5,100.0,Askeid Clunic,True,False,True,False,True,True,2,1,294,0,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,1.6337032672736165,1.6584440612154845,1.0,0.0,0.0,0.0,0.0,0.0
9043_01,F/1848/P,-0.2623993380530178,0.0,0.0,0.0,0.0,0.0,Cobix Erle,True,False,False,False,False,False,1,5,1848,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
9046_01,C/335/S,-0.2623993380530178,0.0,0.0,0.0,0.0,0.0,Alphah Cratrave,True,False,False,False,False,False,1,2,335,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,0.0,0.0
9046_02,C/335/S,-0.2623993380530178,102.5,152.5,0.0,132.5,100.0,Quarke Cratrave,False,True,True,False,True,True,1,2,335,1,1.6599881514855173,1.6398144712583225,-0.6631569583773093,1.6337032672736165,1.6584440612154845,1.0,0.0,0.0,0.0,1.0,0.0
9048_01,G/1471/P,1.795210103147381,0.0,0.0,0.0,0.0,0.0,Sall Garzaley,False,False,False,False,False,False,3,6,1471,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
9049_01,C/336/S,0.8728334570920299,0.0,0.0,0.0,0.0,0.0,Luxion Grentual,True,False,False,False,False,False,2,2,336,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
9052_01,G/1457/S,0.5180732086092025,0.0,17.0,55.0,132.5,3.0,Adamy Hestes,False,False,True,True,True,True,2,6,1457,1,-0.6689654335610383,0.6499540899143871,1.674783051214332,1.6337032672736165,0.0238376631885909,0.0,0.0,0.0,0.0,1.0,0.0
9052_02,F/1752/S,0.305217059519506,102.5,0.0,55.0,45.0,6.0,Stendy Hestes,False,True,False,True,True,True,1,5,1752,1,1.6599881514855173,-0.684915519595842,1.674783051214332,1.1254783816863132,0.307145436131149,0.0,0.0,0.0,0.0,0.0,0.0
9057_01,G/734/S,0.5180732086092025,102.5,152.5,0.0,132.5,0.0,Coxan Statch,False,True,True,False,True,False,2,6,734,1,1.6599881514855173,1.6398144712583225,-0.6631569583773093,1.6337032672736165,-0.6779795059457159,1.0,0.0,0.0,0.0,0.0,1.0
9057_02,B/296/P,1.8661621528439467,0.0,0.0,0.0,0.0,0.0,Sitron Statch,True,False,False,False,False,False,3,1,296,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
9059_01,F/1753/S,-0.9009677853221072,102.5,0.0,0.0,132.5,0.0,Anda Gregordy,False,True,False,False,True,False,0,5,1753,1,1.6599881514855173,-0.684915519595842,-0.6631569583773093,1.6337032672736165,-0.6779795059457159,0.0,0.0,0.0,0.0,1.0,0.0
9060_01,F/1853/P,-0.0495431889633214,0.0,8.0,55.0,132.5,100.0,Annard Charryerry,False,False,True,True,True,True,1,5,1853,0,-0.6689654335610383,0.329835716310901,1.674783051214332,1.6337032672736165,1.6584440612154845,0.0,0.0,0.0,0.0,1.0,0.0
9061_01,D/276/S,-0.1914472883564523,102.5,6.0,15.0,132.5,0.0,Chars Flate,False,True,True,True,True,False,1,3,276,1,1.6599881514855173,0.2137703721809806,0.9471734181675328,1.6337032672736165,-0.6779795059457159,0.0,1.0,0.0,0.0,1.0,0.0
9064_01,F/1754/S,0.9437855067885954,102.5,19.0,2.0,11.0,17.0,Annez Parrett,False,True,True,True,True,True,2,5,1754,1,1.6599881514855173,0.6986130729707153,-0.0250786432283707,0.48451636926087,0.785282974061591,0.0,0.0,0.0,0.0,1.0,0.0
9066_01,F/1756/S,0.0923609104298095,102.5,9.0,0.0,0.0,0.0,Blancy Dotsondez,False,True,True,False,False,False,1,5,1756,1,1.6599881514855173,0.3784946993672289,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,0.0,1.0,0.0,0.0
9068_01,C/337/S,0.163312960126375,102.5,152.5,0.0,132.5,100.0,Alurops Clinarfork,False,True,True,False,True,True,1,2,337,1,1.6599881514855173,1.6398144712583225,-0.6631569583773093,1.6337032672736165,1.6584440612154845,1.0,0.0,0.0,0.0,1.0,0.0
9069_01,B/297/P,-0.4752554871427143,0.0,0.0,0.0,0.0,0.0,Azhat Brakeng,True,False,False,False,False,False,1,1,297,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,1.0,0.0
9069_02,B/297/P,-0.1914472883564523,0.0,0.0,0.0,0.0,0.0,Hekab Brakeng,True,False,False,False,False,False,1,1,297,0,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,0.0,0.0
9069_03,G/734/S,-0.2623993380530178,0.0,0.0,0.0,0.0,0.0,Bath Brakeng,True,False,False,False,False,False,1,6,734,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,0.0,0.0
9069_04,B/297/P,1.0856896061817265,0.0,152.5,0.0,132.5,7.0,Cheleon Brakeng,True,False,True,False,True,True,2,1,297,0,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,1.6337032672736165,0.3747462477557445,1.0,0.0,0.0,0.0,1.0,0.0
9069_05,B/297/P,0.021408860733244,0.0,152.5,0.0,3.0,100.0,Mirfark Taketiatim,False,False,True,False,True,True,1,1,297,0,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,-0.0395221324961076,1.6584440612154845,1.0,0.0,0.0,0.0,0.0,0.0
9071_01,F/1855/P,-0.4752554871427143,0.0,0.0,55.0,46.0,3.0,Anton Woody,False,False,False,True,True,True,1,5,1855,0,-0.6689654335610383,-0.684915519595842,1.674783051214332,1.13573685019128,0.0238376631885909,0.0,0.0,0.0,0.0,0.0,0.0
9072_01,F/1758/S,-0.4043034374461488,0.0,0.0,0.0,0.0,0.0,Gork Creke,True,False,False,False,False,False,1,5,1758,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
9072_02,F/1758/S,0.0923609104298095,102.5,0.0,55.0,132.5,0.0,Aleys Creke,False,True,False,True,True,False,1,5,1758,1,1.6599881514855173,-0.684915519595842,1.674783051214332,1.6337032672736165,-0.6779795059457159,0.0,1.0,0.0,0.0,1.0,0.0
9072_03,F/1758/S,-0.4043034374461488,102.5,10.0,55.0,132.5,0.0,Stoate Creke,False,True,True,True,True,False,1,5,1758,1,1.6599881514855173,0.4225121037548064,1.674783051214332,1.6337032672736165,-0.6779795059457159,0.0,1.0,0.0,0.0,1.0,0.0
9073_01,A/107/S,-1.1138239344118035,24.0,152.5,55.0,132.5,100.0,Marazha Shricatory,False,True,True,True,True,True,0,0,107,1,0.9468329672260264,1.6398144712583225,1.674783051214332,1.6337032672736165,1.6584440612154845,1.0,0.0,0.0,0.0,1.0,0.0
9073_02,B/347/S,1.7242580534508156,0.0,0.0,0.0,0.0,0.0,Wimpha Shricatory,True,False,False,False,False,False,3,1,347,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,1.0,0.0,1.0,0.0,0.0,0.0
9074_01,G/1460/S,-2.036200580467155,0.0,0.0,0.0,0.0,0.0,Adamie Trerady,True,False,False,False,False,False,4,6,1460,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
9074_02,G/1460/S,-0.1204952386598868,0.0,152.5,0.0,59.0,100.0,Janee Trerady,False,False,True,False,True,True,1,6,1460,1,-0.6689654335610383,1.6398144712583225,-0.6631569583773093,1.252218898171537,1.6584440612154845,0.0,0.0,0.0,1.0,0.0,0.0
9074_03,G/1460/S,-0.1204952386598868,0.0,0.0,0.0,0.0,0.0,Gwendy Trerady,False,False,False,False,False,False,1,6,1460,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
9074_04,G/1460/S,-1.3266800835015,0.0,0.0,0.0,0.0,0.0,Duana Trerady,True,False,False,False,False,False,0,6,1460,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,0.0,0.0
9074_05,G/1460/S,-1.894296481074024,0.0,0.0,0.0,0.0,0.0,Fayel Trerady,True,False,False,False,False,False,0,6,1460,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,1.0,0.0,1.0,0.0
9074_06,G/1460/S,-1.6814403319843274,0.0,0.0,0.0,0.0,0.0,Man Trerady,True,False,False,False,False,False,0,6,1460,1,-0.6689654335610383,-0.684915519595842,-0.6631569583773093,-0.7007850980470789,-0.6779795059457159,0.0,0.0,0.0,0.0,0.0,0.0
9075_01,E/580/P,-0.3333513877495833,0.0,10.0,55.0,0.0,20.0,Stal Nolds,False,False,True,True,False,True,1,4,580,0,-0.6689654335610383,0.4225121037548064,1.674783051214332,-0.7007850980470789,0.8633223838512261,0.0,0.0,0.0,0.0,1.0,0.0
